"X","Y","vx","vy","R_squared","Assignment","qsum","sf","vx.u","vy.u"
459.413647084,176.049615896,1.93521574264664e-17,5.02865446340532e-18,0.495041653178145,"Epithelial",1.99948334019333e-17,461521219884120960,8.93143130285233,2.32083074232655
146.622816228,142.969367604,-0.058069381421856,0.0550406497555144,0.338115764913066,"Fibroblast",0.0800095380828199,115.33674764486,-6.69753359094572,6.34820953106089
306.250706776,146.7769226,-0.0324291705132934,-0.0307983722575558,0.138683068985708,"Endothelial",0.044723493086914,206.33540151049,-6.69128591851252,-6.35479450563231
122.593498272,365.115582188,-0.00416566662425339,0.0224316735452383,0.111428422890136,"Fibroblast",0.0228151869697481,404.469177275468,-1.68488375231565,9.07292054375444
233.392221048,255.681264608,1.33049099542571e-17,3.50687986379783e-18,0.50672407687778,"Epithelial",1.37593181251834e-17,670675670050110592,8.92327939852776,2.35197900243785
57.391468148,204.762264084,-0.0183090379012698,0.0492055010936695,0.144383096249551,"B/Plasma",0.0525014495680761,175.767335548982,-3.21813080837152,8.64871982158681
255.448225704,62.93929754,-0.0688163805428302,-0.0118372010692017,0.20964110023017,"Endothelial",0.0698270260011718,132.155705770501,-9.09447733920911,-1.56435366164768
259.616615132,276.684835504,0.00381484995420214,-0.00957365057336878,0.0478133763838188,"Myeloid",0.0103057200366612,895.428933661354,3.41592702656929,-8.57252372415802
57.214809624,257.049428496,-0.0194196376472754,-0.0760317253585272,0.398399691907895,"B/Plasma",0.0784725785694977,117.595726701747,-2.28366640141595,-8.94100599592364
409.336593568,211.828605044,0.117294618564427,-0.0143597787814933,0.534654091308766,"Tumor",0.118170346495337,78.0909947099476,9.15965343782001,-1.12136940886161
480.112763928,276.77128542,-0.127676067998747,0.00412195779399338,0.576630895985521,"Fibroblast",0.127742588339504,72.2393371153122,-9.22323451771899,0.297767498655376
161.518512624,405.765836168,-0.00556216129262275,-0.0349399904304079,0.195714291558154,"Endothelial",0.0353799458665802,260.826851964089,-1.4507610200713,-9.11328771161869
108.145086224,80.747980236,-8.03429140277557e-18,-7.84354168590523e-18,0.506980599387347,"Tumor",1.12281336170909e-17,821867660088543232,-6.60312427566866,-6.44635325220188
393.208046196,92.82089894,0.0438185477594946,-0.0393674657429392,0.112383443470686,"Fibroblast",0.0589055386765337,156.658272046601,6.8645379755939,-6.16723915814262
163.608345376,343.683520404,-6.69437325726524e-18,1.18327552643377e-17,0.506837996411637,"Epithelial",1.35951730571295e-17,678773257557078656,-4.54396154313692,8.03175783665016
207.205413884,222.912987752,0.0798820418905223,0.0133361576195164,0.31536528038922,"B/Plasma",0.0809876145879834,113.943841289644,9.10206670306633,1.51957302721185
176.027063744,446.991170024,-0.00527712256446569,-0.0237504755615345,0.1348313380066,"Fibroblast",0.0243296755415981,379.291531745344,-2.00156790068411,-9.00835425541478
138.034205008,240.981020196,5.0728714295131e-18,5.10766712888501e-18,0.506960470792475,"Tumor",7.19876989768827e-18,1281891216720706048,6.50286932904625,6.54747363045076
